User,Date,bathroom_count
255,2024-01-06,2
255,2024-01-07,0
255,2024-01-08,2
255,2024-01-09,0
255,2024-01-10,0
255,2024-01-11,0
255,2024-01-12,4
255,2024-01-13,0
255,2024-01-14,2
255,2024-01-15,4
255,2024-01-16,0
255,2024-01-17,4
255,2024-01-18,2
255,2024-01-19,0
255,2024-01-20,0
255,2024-01-21,2
255,2024-01-22,2
255,2024-01-23,2
255,2024-01-24,4
255,2024-01-25,0
255,2024-01-26,2
255,2024-01-27,2
255,2024-01-28,2
255,2024-01-29,0
255,2024-01-30,2
256,2024-01-01,2
256,2024-01-02,1
256,2024-01-03,4
256,2024-01-04,2
256,2024-01-05,0
256,2024-01-06,2
256,2024-01-07,0
256,2024-01-08,2
256,2024-01-09,0
256,2024-01-10,2
256,2024-01-11,0
256,2024-01-12,0
256,2024-01-13,2
256,2024-01-14,0
256,2024-01-15,2
256,2024-01-16,4
256,2024-01-17,4
256,2024-01-18,2
256,2024-01-19,0
256,2024-01-20,0
256,2024-01-21,2
256,2024-01-22,2
256,2024-01-23,0
256,2024-01-24,2
256,2024-01-25,4
256,2024-01-26,0
256,2024-01-27,0
256,2024-01-28,6
256,2024-01-29,2
256,2024-01-30,0
257,2024-01-01,2
257,2024-01-02,4
257,2024-01-03,0
257,2024-01-04,0
257,2024-01-05,0
257,2024-01-06,0
257,2024-01-07,4
257,2024-01-08,0
257,2024-01-09,0
257,2024-01-10,0
257,2024-01-11,0
257,2024-01-12,6
257,2024-01-13,2
257,2024-01-14,0
257,2024-01-15,0
257,2024-01-16,2
257,2024-01-17,2
257,2024-01-18,0
257,2024-01-19,0
257,2024-01-20,2
257,2024-01-21,0
257,2024-01-22,6
257,2024-01-23,2
257,2024-01-24,0
257,2024-01-25,4
257,2024-01-26,0
257,2024-01-27,4
257,2024-01-28,3
257,2024-01-29,2
257,2024-01-30,2
258,2024-01-01,0
258,2024-01-02,2
258,2024-01-03,2
258,2024-01-04,4
258,2024-01-05,4
258,2024-01-06,2
258,2024-01-07,0
258,2024-01-08,0
258,2024-01-09,0
258,2024-01-10,0
258,2024-01-11,0
258,2024-01-12,2
258,2024-01-13,0
258,2024-01-14,0
258,2024-01-15,0
258,2024-01-16,0
258,2024-01-17,2
258,2024-01-18,4
258,2024-01-19,2
258,2024-01-20,0
258,2024-01-21,0
258,2024-01-22,4
258,2024-01-23,0
258,2024-01-24,6
258,2024-01-25,0
258,2024-01-26,0
258,2024-01-27,0
258,2024-01-28,2
258,2024-01-29,0
258,2024-01-30,0
259,2024-01-01,0
259,2024-01-02,0
259,2024-01-03,2
259,2024-01-04,0
259,2024-01-05,0
259,2024-01-06,0
259,2024-01-07,0
259,2024-01-08,1
259,2024-01-09,1
259,2024-01-10,2
259,2024-01-11,2
259,2024-01-12,2
259,2024-01-13,1
259,2024-01-14,0
259,2024-01-15,0
259,2024-01-16,0
259,2024-01-17,2
259,2024-01-18,1
259,2024-01-19,1
259,2024-01-20,3
259,2024-01-21,4
259,2024-01-22,0
259,2024-01-23,0
259,2024-01-24,5
259,2024-01-25,2
259,2024-01-26,2
259,2024-01-27,0
259,2024-01-28,0
259,2024-01-29,2
259,2024-01-30,2
260,2024-01-01,2
260,2024-01-02,0
260,2024-01-03,2
260,2024-01-04,0
260,2024-01-05,0
260,2024-01-06,0
260,2024-01-07,0
260,2024-01-08,4
260,2024-01-09,0
260,2024-01-10,2
260,2024-01-11,2
260,2024-01-12,2
260,2024-01-13,4
260,2024-01-14,4
260,2024-01-15,2
260,2024-01-16,0
260,2024-01-17,4
260,2024-01-18,0
260,2024-01-19,0
260,2024-01-20,2
260,2024-01-21,1
260,2024-01-22,0
260,2024-01-23,0
260,2024-01-24,0
260,2024-01-25,2
260,2024-01-26,0
260,2024-01-27,2
260,2024-01-28,0
260,2024-01-29,4
260,2024-01-30,0
261,2024-01-01,0
261,2024-01-02,2
261,2024-01-03,0
261,2024-01-04,0
261,2024-01-05,4
261,2024-01-06,3
261,2024-01-07,0
261,2024-01-08,4
261,2024-01-09,8
261,2024-01-10,0
261,2024-01-11,0
261,2024-01-12,2
261,2024-01-13,2
261,2024-01-14,2
261,2024-01-15,0
261,2024-01-16,2
261,2024-01-17,0
261,2024-01-18,0
261,2024-01-19,0
261,2024-01-20,4
261,2024-01-21,0
261,2024-01-22,0
261,2024-01-23,2
261,2024-01-24,0
261,2024-01-25,2
261,2024-01-26,0
261,2024-01-27,2
261,2024-01-28,2
261,2024-01-29,0
261,2024-01-30,2
262,2024-01-01,0
262,2024-01-02,2
262,2024-01-03,0
262,2024-01-04,0
262,2024-01-05,2
262,2024-01-06,4
262,2024-01-07,4
262,2024-01-08,2
262,2024-01-09,4
262,2024-01-10,2
262,2024-01-11,0
262,2024-01-12,2
262,2024-01-13,0
262,2024-01-14,0
262,2024-01-15,2
262,2024-01-16,0
262,2024-01-17,0
262,2024-01-18,2
262,2024-01-19,0
262,2024-01-20,4
262,2024-01-21,2
262,2024-01-22,2
262,2024-01-23,0
262,2024-01-24,4
262,2024-01-25,2
262,2024-01-26,2
262,2024-01-27,2
262,2024-01-28,0
262,2024-01-29,0
262,2024-01-30,0
263,2024-01-01,2
263,2024-01-02,0
263,2024-01-03,0
263,2024-01-04,0
263,2024-01-05,2
263,2024-01-06,0
263,2024-01-07,2
263,2024-01-08,4
263,2024-01-09,2
263,2024-01-10,1
263,2024-01-11,0
263,2024-01-12,0
263,2024-01-13,2
263,2024-01-14,2
263,2024-01-15,0
263,2024-01-16,0
263,2024-01-17,3
263,2024-01-18,0
263,2024-01-19,2
263,2024-01-20,1
263,2024-01-21,0
263,2024-01-22,2
263,2024-01-23,2
263,2024-01-24,0
263,2024-01-25,0
263,2024-01-26,0
263,2024-01-27,1
263,2024-01-28,0
263,2024-01-29,2
263,2024-01-30,0
264,2024-01-01,2
264,2024-01-02,0
264,2024-01-03,4
264,2024-01-04,0
264,2024-01-05,0
264,2024-01-06,4
264,2024-01-07,2
264,2024-01-08,0
264,2024-01-09,0
264,2024-01-10,0
264,2024-01-11,2
264,2024-01-12,2
264,2024-01-13,0
264,2024-01-14,2
264,2024-01-15,2
264,2024-01-16,0
264,2024-01-17,0
264,2024-01-18,0
264,2024-01-19,0
264,2024-01-20,2
264,2024-01-21,0
264,2024-01-22,5
264,2024-01-23,0
264,2024-01-24,0
264,2024-01-25,2
264,2024-01-26,2
264,2024-01-27,2
264,2024-01-28,2
264,2024-01-29,1
264,2024-01-30,0
265,2024-01-01,2
265,2024-01-02,0
265,2024-01-03,0
265,2024-01-04,0
265,2024-01-05,0
265,2024-01-06,0
265,2024-01-07,1
265,2024-01-08,2
265,2024-01-09,0
265,2024-01-10,0
265,2024-01-11,4
265,2024-01-12,2
265,2024-01-13,2
265,2024-01-14,2
265,2024-01-15,4
265,2024-01-16,2
265,2024-01-17,2
265,2024-01-18,0
265,2024-01-19,4
265,2024-01-20,2
265,2024-01-21,0
265,2024-01-22,0
265,2024-01-23,2
265,2024-01-24,0
265,2024-01-25,0
265,2024-01-26,2
265,2024-01-27,0
265,2024-01-28,2
265,2024-01-29,2
265,2024-01-30,0
266,2024-01-01,4
266,2024-01-02,2
266,2024-01-03,0
266,2024-01-04,2
266,2024-01-05,0
266,2024-01-06,2
266,2024-01-07,0
266,2024-01-08,2
266,2024-01-09,0
266,2024-01-10,2
266,2024-01-11,0
266,2024-01-12,2
266,2024-01-13,0
266,2024-01-14,2
266,2024-01-15,2
266,2024-01-16,0
266,2024-01-17,2
266,2024-01-18,4
266,2024-01-19,2
266,2024-01-20,0
266,2024-01-21,2
266,2024-01-22,0
266,2024-01-23,0
266,2024-01-24,2
266,2024-01-25,2
266,2024-01-26,0
266,2024-01-27,2
266,2024-01-28,4
266,2024-01-29,0
266,2024-01-30,2
267,2024-01-01,0
267,2024-01-02,0
267,2024-01-03,3
267,2024-01-04,2
267,2024-01-05,2
267,2024-01-06,2
267,2024-01-07,0
267,2024-01-08,0
267,2024-01-09,0
267,2024-01-10,2
267,2024-01-11,0
267,2024-01-12,2
267,2024-01-13,0
267,2024-01-14,2
267,2024-01-15,2
267,2024-01-16,0
267,2024-01-17,4
267,2024-01-18,2
267,2024-01-19,2
267,2024-01-20,4
267,2024-01-21,4
267,2024-01-22,2
267,2024-01-23,0
267,2024-01-24,0
267,2024-01-25,2
267,2024-01-26,7
267,2024-01-27,0
267,2024-01-28,0
267,2024-01-29,0
267,2024-01-30,0
268,2024-01-01,0
268,2024-01-02,0
268,2024-01-03,4
268,2024-01-04,0
268,2024-01-05,4
268,2024-01-06,2
268,2024-01-07,4
268,2024-01-08,4
268,2024-01-09,0
268,2024-01-10,2
268,2024-01-11,0
268,2024-01-12,0
268,2024-01-13,0
268,2024-01-14,0
268,2024-01-15,0
268,2024-01-16,2
268,2024-01-17,4
268,2024-01-18,2
268,2024-01-19,2
268,2024-01-20,1
268,2024-01-21,0
268,2024-01-22,4
268,2024-01-23,0
268,2024-01-24,0
268,2024-01-25,0
268,2024-01-26,0
268,2024-01-27,2
268,2024-01-28,6
268,2024-01-29,2
268,2024-01-30,0
269,2024-01-01,7
269,2024-01-02,4
269,2024-01-03,2
269,2024-01-04,2
269,2024-01-05,2
269,2024-01-06,4
269,2024-01-07,0
269,2024-01-08,0
269,2024-01-09,0
269,2024-01-10,2
269,2024-01-11,1
269,2024-01-12,6
269,2024-01-13,4
269,2024-01-14,0
269,2024-01-15,1
269,2024-01-16,4
269,2024-01-17,2
269,2024-01-18,2
269,2024-01-19,4
269,2024-01-20,0
269,2024-01-21,0
269,2024-01-22,4
269,2024-01-23,4
269,2024-01-24,2
269,2024-01-25,0
269,2024-01-26,2
269,2024-01-27,2
269,2024-01-28,2
269,2024-01-29,0
269,2024-01-30,0
270,2024-01-01,2
270,2024-01-02,2
270,2024-01-03,2
270,2024-01-04,0
270,2024-01-05,2
270,2024-01-06,2
270,2024-01-07,2
270,2024-01-08,4
270,2024-01-09,0
270,2024-01-10,0
270,2024-01-11,2
270,2024-01-12,0
270,2024-01-13,2
270,2024-01-14,4
270,2024-01-15,2
270,2024-01-16,4
270,2024-01-17,0
270,2024-01-18,0
270,2024-01-19,2
270,2024-01-20,0
270,2024-01-21,2
270,2024-01-22,0
270,2024-01-23,2
270,2024-01-24,0
270,2024-01-25,0
270,2024-01-26,0
270,2024-01-27,0
270,2024-01-28,4
270,2024-01-29,0
270,2024-01-30,0
271,2024-01-01,2
271,2024-01-02,4
271,2024-01-03,2
271,2024-01-04,2
271,2024-01-05,4
271,2024-01-06,0
271,2024-01-07,0
271,2024-01-08,2
271,2024-01-09,2
271,2024-01-10,2
271,2024-01-11,4
271,2024-01-12,0
271,2024-01-13,2
271,2024-01-14,0
271,2024-01-15,2
271,2024-01-16,0
271,2024-01-17,1
271,2024-01-18,2
271,2024-01-19,0
271,2024-01-20,0
271,2024-01-21,4
271,2024-01-22,2
271,2024-01-23,4
271,2024-01-24,0
271,2024-01-25,2
271,2024-01-26,0
271,2024-01-27,2
271,2024-01-28,4
271,2024-01-29,0
271,2024-01-30,2
272,2024-01-01,0
272,2024-01-02,4
272,2024-01-03,0
272,2024-01-04,2
272,2024-01-05,2
272,2024-01-06,0
272,2024-01-07,0
272,2024-01-08,2
272,2024-01-09,0
272,2024-01-10,0
272,2024-01-11,0
272,2024-01-12,0
272,2024-01-13,0
272,2024-01-14,2
272,2024-01-15,2
272,2024-01-16,2
272,2024-01-17,1
272,2024-01-18,2
272,2024-01-19,0
272,2024-01-20,0
272,2024-01-21,2
272,2024-01-22,0
272,2024-01-23,2
272,2024-01-24,0
272,2024-01-25,2
272,2024-01-26,0
272,2024-01-27,0
272,2024-01-28,2
272,2024-01-29,5
272,2024-01-30,2
273,2024-01-01,0
273,2024-01-02,4
273,2024-01-03,0
273,2024-01-04,0
273,2024-01-05,0
273,2024-01-06,2
273,2024-01-07,0
273,2024-01-08,2
273,2024-01-09,2
273,2024-01-10,0
273,2024-01-11,0
273,2024-01-12,2
273,2024-01-13,6
273,2024-01-14,2
273,2024-01-15,0
273,2024-01-16,2
273,2024-01-17,0
273,2024-01-18,4
273,2024-01-19,4
273,2024-01-20,0
273,2024-01-21,0
273,2024-01-22,2
273,2024-01-23,2
273,2024-01-24,0
273,2024-01-25,3
273,2024-01-26,0
273,2024-01-27,2
273,2024-01-28,0
273,2024-01-29,2
273,2024-01-30,2
274,2024-01-01,0
274,2024-01-02,0
274,2024-01-03,2
274,2024-01-04,6
274,2024-01-05,0
274,2024-01-06,0
274,2024-01-07,0
274,2024-01-08,0
274,2024-01-09,0
274,2024-01-10,2
274,2024-01-11,2
274,2024-01-12,2
274,2024-01-13,3
274,2024-01-14,2
274,2024-01-15,2
274,2024-01-16,0
274,2024-01-17,0
274,2024-01-18,0
274,2024-01-19,0
274,2024-01-20,0
274,2024-01-21,4
274,2024-01-22,2
274,2024-01-23,0
274,2024-01-24,2
274,2024-01-25,2
274,2024-01-26,2
274,2024-01-27,4
274,2024-01-28,2
274,2024-01-29,2
274,2024-01-30,0
275,2024-01-01,4
275,2024-01-02,2
275,2024-01-03,4
275,2024-01-04,2
275,2024-01-05,0
275,2024-01-06,2
275,2024-01-07,1
275,2024-01-08,6
275,2024-01-09,2
275,2024-01-10,0
275,2024-01-11,0
275,2024-01-12,0
275,2024-01-13,0
275,2024-01-14,2
275,2024-01-15,2
275,2024-01-16,0
275,2024-01-17,4
275,2024-01-18,0
275,2024-01-19,0
275,2024-01-20,2
275,2024-01-21,4
275,2024-01-22,0
275,2024-01-23,2
275,2024-01-24,0
275,2024-01-25,0
275,2024-01-26,2
275,2024-01-27,0
275,2024-01-28,0
275,2024-01-29,2
275,2024-01-30,2
276,2024-01-01,0
276,2024-01-02,0
276,2024-01-03,0
276,2024-01-04,0
276,2024-01-05,2
276,2024-01-06,0
276,2024-01-07,2
276,2024-01-08,2
276,2024-01-09,0
276,2024-01-10,0
276,2024-01-11,2
276,2024-01-12,0
276,2024-01-13,4
276,2024-01-14,2
276,2024-01-15,0
276,2024-01-16,2
276,2024-01-17,4
276,2024-01-18,2
276,2024-01-19,4
276,2024-01-20,0
276,2024-01-21,2
276,2024-01-22,0
276,2024-01-23,2
276,2024-01-24,2
276,2024-01-25,4
276,2024-01-26,2
276,2024-01-27,2
276,2024-01-28,0
276,2024-01-29,0
276,2024-01-30,0
277,2024-01-01,2
277,2024-01-02,4
277,2024-01-03,2
277,2024-01-04,0
277,2024-01-05,2
277,2024-01-06,4
277,2024-01-07,4
277,2024-01-08,0
277,2024-01-09,2
277,2024-01-10,2
277,2024-01-11,0
277,2024-01-12,2
277,2024-01-13,2
277,2024-01-14,2
277,2024-01-15,1
277,2024-01-16,0
277,2024-01-17,0
277,2024-01-18,2
277,2024-01-19,2
277,2024-01-20,0
277,2024-01-21,0
277,2024-01-22,0
277,2024-01-23,0
277,2024-01-24,0
277,2024-01-25,2
277,2024-01-26,0
277,2024-01-27,0
277,2024-01-28,0
277,2024-01-29,0
277,2024-01-30,2
278,2024-01-01,4
278,2024-01-02,2
278,2024-01-03,4
278,2024-01-04,5
278,2024-01-05,4
278,2024-01-06,2
278,2024-01-07,4
278,2024-01-08,0
278,2024-01-09,0
278,2024-01-10,1
278,2024-01-11,2
278,2024-01-12,2
278,2024-01-13,2
278,2024-01-14,2
278,2024-01-15,0
278,2024-01-16,0
278,2024-01-17,0
278,2024-01-18,0
278,2024-01-19,2
278,2024-01-20,0
278,2024-01-21,2
278,2024-01-22,6
278,2024-01-23,0
278,2024-01-24,0
278,2024-01-25,2
278,2024-01-26,0
278,2024-01-27,0
278,2024-01-28,0
278,2024-01-29,1
278,2024-01-30,4
279,2024-01-01,0
279,2024-01-02,2
279,2024-01-03,2
279,2024-01-04,4
279,2024-01-05,2
279,2024-01-06,0
279,2024-01-07,0
279,2024-01-08,0
279,2024-01-09,2
279,2024-01-10,2
279,2024-01-11,4
279,2024-01-12,0
279,2024-01-13,0
279,2024-01-14,2
279,2024-01-15,0
279,2024-01-16,2
279,2024-01-17,3
279,2024-01-18,0
279,2024-01-19,0
279,2024-01-20,2
279,2024-01-21,2
279,2024-01-22,0
279,2024-01-23,0
279,2024-01-24,6
279,2024-01-25,2
279,2024-01-26,2
279,2024-01-27,2
279,2024-01-28,0
279,2024-01-29,2
279,2024-01-30,0
280,2024-01-01,0
280,2024-01-02,6
280,2024-01-03,2
280,2024-01-04,2
280,2024-01-05,2
280,2024-01-06,0
280,2024-01-07,3
280,2024-01-08,2
280,2024-01-09,0
280,2024-01-10,2
280,2024-01-11,2
280,2024-01-12,0
280,2024-01-13,0
280,2024-01-14,0
280,2024-01-15,2
280,2024-01-16,0
280,2024-01-17,2
280,2024-01-18,2
280,2024-01-19,6
280,2024-01-20,2
280,2024-01-21,0
280,2024-01-22,2
280,2024-01-23,0
280,2024-01-24,0
280,2024-01-25,0
280,2024-01-26,0
280,2024-01-27,2
280,2024-01-28,2
280,2024-01-29,0
280,2024-01-30,0
281,2024-01-01,0
281,2024-01-02,2
281,2024-01-03,4
281,2024-01-04,2
281,2024-01-05,4
281,2024-01-06,2
281,2024-01-07,4
281,2024-01-08,2
281,2024-01-09,2
281,2024-01-10,0
281,2024-01-11,0
281,2024-01-12,4
281,2024-01-13,0
281,2024-01-14,0
281,2024-01-15,1
281,2024-01-16,0
281,2024-01-17,2
281,2024-01-18,2
281,2024-01-19,4
281,2024-01-20,0
281,2024-01-21,2
281,2024-01-22,2
281,2024-01-23,3
281,2024-01-24,0
281,2024-01-25,0
281,2024-01-26,2
281,2024-01-27,2
281,2024-01-28,0
281,2024-01-29,2
281,2024-01-30,0
282,2024-01-01,0
282,2024-01-02,0
282,2024-01-03,2
282,2024-01-04,2
282,2024-01-05,2
282,2024-01-06,4
282,2024-01-07,2
282,2024-01-08,0
282,2024-01-09,0
282,2024-01-10,2
282,2024-01-11,0
282,2024-01-12,2
282,2024-01-13,0
282,2024-01-14,0
282,2024-01-15,3
282,2024-01-16,4
282,2024-01-17,2
282,2024-01-18,2
282,2024-01-19,2
282,2024-01-20,0
282,2024-01-21,0
282,2024-01-22,0
282,2024-01-23,0
282,2024-01-24,0
282,2024-01-25,0
282,2024-01-26,4
282,2024-01-27,0
282,2024-01-28,0
282,2024-01-29,0
282,2024-01-30,0
283,2024-01-01,2
283,2024-01-02,0
283,2024-01-03,2
283,2024-01-04,0
283,2024-01-05,0
283,2024-01-06,0
283,2024-01-07,2
283,2024-01-08,0
283,2024-01-09,0
283,2024-01-10,0
283,2024-01-11,0
283,2024-01-12,2
283,2024-01-13,2
283,2024-01-14,2
283,2024-01-15,0
283,2024-01-16,0
283,2024-01-17,0
283,2024-01-18,0
283,2024-01-19,0
283,2024-01-20,0
283,2024-01-21,0
283,2024-01-22,0
283,2024-01-23,6
283,2024-01-24,4
283,2024-01-25,0
283,2024-01-26,2
283,2024-01-27,0
283,2024-01-28,0
283,2024-01-29,2
283,2024-01-30,0
284,2024-01-01,0
284,2024-01-02,0
284,2024-01-03,2
284,2024-01-04,0
284,2024-01-05,2
284,2024-01-06,0
284,2024-01-07,0
284,2024-01-08,2
284,2024-01-09,2
284,2024-01-10,0
284,2024-01-11,2
284,2024-01-12,3
284,2024-01-13,0
284,2024-01-14,0
284,2024-01-15,0
284,2024-01-16,0
284,2024-01-17,2
284,2024-01-18,2
284,2024-01-19,0
284,2024-01-20,0
284,2024-01-21,2
284,2024-01-22,2
284,2024-01-23,0
284,2024-01-24,0
284,2024-01-25,4
284,2024-01-26,2
284,2024-01-27,4
284,2024-01-28,0
284,2024-01-29,4
284,2024-01-30,0
285,2024-01-01,2
285,2024-01-02,2
285,2024-01-03,2
285,2024-01-04,2
285,2024-01-05,0
285,2024-01-06,2
285,2024-01-07,0
285,2024-01-08,2
285,2024-01-09,2
285,2024-01-10,0
285,2024-01-11,0
285,2024-01-12,2
285,2024-01-13,0
285,2024-01-14,6
285,2024-01-15,1
285,2024-01-16,0
285,2024-01-17,0
285,2024-01-18,1
285,2024-01-19,2
285,2024-01-20,0
285,2024-01-21,0
285,2024-01-22,1
285,2024-01-23,0
285,2024-01-24,0
285,2024-01-25,2
285,2024-01-26,0
285,2024-01-27,4
285,2024-01-28,0
285,2024-01-29,4
285,2024-01-30,1
286,2024-01-01,0
286,2024-01-02,0
286,2024-01-03,0
286,2024-01-04,2
286,2024-01-05,4
286,2024-01-06,0
286,2024-01-07,0
286,2024-01-08,2
286,2024-01-09,0
286,2024-01-10,1
286,2024-01-11,0
286,2024-01-12,4
286,2024-01-13,2
286,2024-01-14,2
286,2024-01-15,2
286,2024-01-16,2
286,2024-01-17,0
286,2024-01-18,0
286,2024-01-19,0
286,2024-01-20,0
286,2024-01-21,3
286,2024-01-22,2
286,2024-01-23,0
286,2024-01-24,0
286,2024-01-25,0
286,2024-01-26,0
286,2024-01-27,0
286,2024-01-28,2
286,2024-01-29,2
286,2024-01-30,0
287,2024-01-01,0
287,2024-01-02,0
287,2024-01-03,3
287,2024-01-04,0
287,2024-01-05,2
287,2024-01-06,6
287,2024-01-07,0
287,2024-01-08,0
287,2024-01-09,0
287,2024-01-10,2
287,2024-01-11,0
287,2024-01-12,2
287,2024-01-13,2
287,2024-01-14,1
287,2024-01-15,3
287,2024-01-16,0
287,2024-01-17,0
287,2024-01-18,2
287,2024-01-19,0
287,2024-01-20,0
287,2024-01-21,2
287,2024-01-22,1
287,2024-01-23,4
287,2024-01-24,2
287,2024-01-25,1
287,2024-01-26,2
287,2024-01-27,0
287,2024-01-28,0
287,2024-01-29,0
287,2024-01-30,0
288,2024-01-01,4
288,2024-01-02,0
288,2024-01-03,2
288,2024-01-04,4
288,2024-01-05,0
288,2024-01-06,2
288,2024-01-07,0
288,2024-01-08,4
288,2024-01-09,2
288,2024-01-10,4
288,2024-01-11,0
288,2024-01-12,0
288,2024-01-13,2
288,2024-01-14,4
288,2024-01-15,2
288,2024-01-16,2
288,2024-01-17,1
288,2024-01-18,4
288,2024-01-19,2
288,2024-01-20,2
288,2024-01-21,4
288,2024-01-22,0
288,2024-01-23,0
288,2024-01-24,0
288,2024-01-25,0
288,2024-01-26,2
288,2024-01-27,0
288,2024-01-28,1
288,2024-01-29,2
288,2024-01-30,0
289,2024-01-01,2
289,2024-01-02,0
289,2024-01-03,0
289,2024-01-04,2
289,2024-01-05,0
289,2024-01-06,0
289,2024-01-07,4
289,2024-01-08,2
289,2024-01-09,6
289,2024-01-10,0
289,2024-01-11,2
289,2024-01-12,0
289,2024-01-13,2
289,2024-01-14,0
289,2024-01-15,8
289,2024-01-16,0
289,2024-01-17,0
289,2024-01-18,0
289,2024-01-19,3
289,2024-01-20,4
289,2024-01-21,4
289,2024-01-22,0
289,2024-01-23,0
289,2024-01-24,0
289,2024-01-25,0
289,2024-01-26,0
289,2024-01-27,0
289,2024-01-28,0
289,2024-01-29,0
289,2024-01-30,0
290,2024-01-01,4
290,2024-01-02,0
290,2024-01-03,2
290,2024-01-04,0
290,2024-01-05,3
290,2024-01-06,0
290,2024-01-07,2
290,2024-01-08,0
290,2024-01-09,0
290,2024-01-10,0
290,2024-01-11,0
290,2024-01-12,0
290,2024-01-13,4
290,2024-01-14,0
290,2024-01-15,0
290,2024-01-16,2
290,2024-01-17,2
290,2024-01-18,6
290,2024-01-19,4
290,2024-01-20,4
290,2024-01-21,0
290,2024-01-22,2
290,2024-01-23,0
290,2024-01-24,2
290,2024-01-25,0
290,2024-01-26,2
290,2024-01-27,2
290,2024-01-28,1
290,2024-01-29,7
290,2024-01-30,0
291,2024-01-01,1
291,2024-01-02,6
291,2024-01-03,2
291,2024-01-04,0
291,2024-01-05,0
291,2024-01-06,0
291,2024-01-07,2
291,2024-01-08,2
291,2024-01-09,2
291,2024-01-10,0
291,2024-01-11,4
291,2024-01-12,3
291,2024-01-13,0
291,2024-01-14,0
291,2024-01-15,2
291,2024-01-16,2
291,2024-01-17,2
291,2024-01-18,2
291,2024-01-19,1
291,2024-01-20,2
291,2024-01-21,2
291,2024-01-22,2
291,2024-01-23,0
291,2024-01-24,0
291,2024-01-25,2
291,2024-01-26,0
291,2024-01-27,0
291,2024-01-28,6
291,2024-01-29,0
291,2024-01-30,0
292,2024-01-01,4
292,2024-01-02,2
292,2024-01-03,0
292,2024-01-04,2
292,2024-01-05,0
292,2024-01-06,2
292,2024-01-07,2
292,2024-01-08,0
292,2024-01-09,0
292,2024-01-10,2
292,2024-01-11,4
292,2024-01-12,2
292,2024-01-13,0
292,2024-01-14,0
292,2024-01-15,0
292,2024-01-16,0
292,2024-01-17,0
292,2024-01-18,0
292,2024-01-19,0
292,2024-01-20,0
292,2024-01-21,0
292,2024-01-22,0
292,2024-01-23,0
292,2024-01-24,6
292,2024-01-25,4
292,2024-01-26,0
292,2024-01-27,0
292,2024-01-28,0
292,2024-01-29,2
292,2024-01-30,2
293,2024-01-01,0
293,2024-01-02,0
293,2024-01-03,2
293,2024-01-04,0
293,2024-01-05,2
293,2024-01-06,0
293,2024-01-07,2
293,2024-01-08,2
293,2024-01-09,0
293,2024-01-10,0
293,2024-01-11,0
293,2024-01-12,4
293,2024-01-13,4
293,2024-01-14,2
293,2024-01-15,2
293,2024-01-16,0
293,2024-01-17,2
293,2024-01-18,2
293,2024-01-19,0
293,2024-01-20,4
293,2024-01-21,4
293,2024-01-22,4
293,2024-01-23,0
293,2024-01-24,0
293,2024-01-25,2
293,2024-01-26,0
293,2024-01-27,0
293,2024-01-28,0
293,2024-01-29,0
293,2024-01-30,0
294,2024-01-01,0
294,2024-01-02,0
294,2024-01-03,0
294,2024-01-04,2
294,2024-01-05,0
294,2024-01-06,0
294,2024-01-07,4
294,2024-01-08,0
294,2024-01-09,0
294,2024-01-10,0
294,2024-01-11,4
294,2024-01-12,2
294,2024-01-13,4
294,2024-01-14,3
294,2024-01-15,2
294,2024-01-16,2
294,2024-01-17,0
294,2024-01-18,0
294,2024-01-19,2
294,2024-01-20,2
294,2024-01-21,2
294,2024-01-22,2
294,2024-01-23,0
294,2024-01-24,2
294,2024-01-25,6
294,2024-01-26,0
294,2024-01-27,0
294,2024-01-28,0
294,2024-01-29,4
294,2024-01-30,0
295,2024-01-01,2
295,2024-01-02,4
295,2024-01-03,4
295,2024-01-04,4
295,2024-01-05,1
295,2024-01-06,0
295,2024-01-07,0
295,2024-01-08,2
295,2024-01-09,4
295,2024-01-10,2
295,2024-01-11,4
295,2024-01-12,2
295,2024-01-13,4
295,2024-01-14,2
295,2024-01-15,0
295,2024-01-16,0
295,2024-01-17,0
295,2024-01-18,0
295,2024-01-19,4
295,2024-01-20,2
295,2024-01-21,0
295,2024-01-22,0
295,2024-01-23,0
295,2024-01-24,4
295,2024-01-25,0
295,2024-01-26,6
295,2024-01-27,0
295,2024-01-28,2
295,2024-01-29,0
295,2024-01-30,0
296,2024-01-01,2
296,2024-01-02,6
296,2024-01-03,2
296,2024-01-04,2
296,2024-01-05,0
296,2024-01-06,2
296,2024-01-07,2
296,2024-01-08,4
296,2024-01-09,1
296,2024-01-10,0
296,2024-01-11,0
296,2024-01-12,2
296,2024-01-13,4
296,2024-01-14,2
296,2024-01-15,2
296,2024-01-16,2
296,2024-01-17,0
296,2024-01-18,2
296,2024-01-19,0
296,2024-01-20,4
296,2024-01-21,6
296,2024-01-22,4
296,2024-01-23,1
296,2024-01-24,2
296,2024-01-25,2
296,2024-01-26,4
296,2024-01-27,3
296,2024-01-28,0
296,2024-01-29,0
296,2024-01-30,0
297,2024-01-01,2
297,2024-01-02,0
297,2024-01-03,0
297,2024-01-04,0
297,2024-01-05,0
297,2024-01-06,0
297,2024-01-07,0
297,2024-01-08,0
297,2024-01-09,2
297,2024-01-10,2
297,2024-01-11,2
297,2024-01-12,2
297,2024-01-13,2
297,2024-01-14,2
297,2024-01-15,0
297,2024-01-16,2
